timestamp,location_lat,location_long
2020-07-15,53.99900110000001,9.3778375
2020-07-16,53.999042,9.377073
2020-07-17,53.9989929,9.3770262
2020-07-18,53.998950199999996,9.377219699999998
2020-07-19,53.9990941,9.376962800000001
2020-07-20,53.9989932,9.3770136
2020-07-21,53.99880989999999,9.3773626
2020-07-22,53.999004299999996,9.3772887
2020-07-23,53.99903520000001,9.3770529
2020-07-24,53.9990458,9.3771116
2020-07-25,53.9993081,9.3771059
2020-07-26,53.99874870000001,9.376985099999999
2020-07-27,53.999114899999995,9.3776369
2020-07-28,53.9990397,9.377843499999999
2020-07-29,53.99889399999999,9.377875099999999
2020-07-30,53.9991068,9.3776327
2020-07-31,53.999138,9.377113
2020-08-01,53.9989976,9.3770978
2020-08-02,53.999151600000005,9.3776425
2020-08-03,53.999026799999996,9.3770983
2020-08-04,53.99915260000001,9.3770951
2020-08-05,53.9990014,9.377116000000001
2020-08-06,53.9990294,9.3770363
2020-08-07,53.998981799999996,9.377039300000002
2020-08-08,53.999055299999995,9.3772162
2020-08-09,53.9989995,9.3771281
2020-08-10,53.999011200000005,9.3769805
2020-08-11,53.999056599999996,9.3771148
2020-08-12,53.9990774,9.377152
2020-08-13,53.99899549999999,9.377068
2020-08-14,53.99904720000001,9.3770832
2020-08-15,53.999131799999994,9.3769982
2020-08-16,53.9990387,9.377083500000001
2020-08-17,53.9990144,9.3770953
2020-08-18,53.9990809,9.377037199999998
2020-08-19,53.99910920000001,9.377957199999999
