timestamp,location_lat,location_long
2020-07-15,52.5892054,11.902171800000001
2020-07-16,52.5900909,11.8986224
2020-07-17,52.5891621,11.902207800000001
2020-07-18,52.5891954,11.9021467
2020-07-19,52.5891064,11.9023388
2020-07-20,52.589110600000005,11.9022404
2020-07-21,52.589137,11.902211300000001
2020-07-22,52.5891575,11.9021833
2020-07-23,52.5891478,11.9021847
2020-07-24,52.5891743,11.9022536
2020-07-25,52.589166299999995,11.9021076
2020-07-26,52.58877760000001,11.9020528
2020-07-27,52.58887829999999,11.9026634
2020-07-28,52.59008539999999,11.898631199999999
2020-07-29,52.588867900000004,11.9027696
2020-07-30,52.5891632,11.9021519
2020-07-31,52.589147399999995,11.902193400000002
2020-08-01,52.58910129999999,11.9021312
2020-08-02,52.588832,11.9026276
2020-08-03,52.567811899999995,11.831539999999999
2020-08-04,52.58886879999999,11.9026909
2020-08-05,52.588824699999996,11.9026631
2020-08-06,52.59013420000001,11.8986466
2020-08-07,52.5887836,11.9026791
2020-08-08,52.58876510000001,11.9026564
2020-08-09,52.5888686,11.9026886
2020-08-10,52.588850300000004,11.9026565
2020-08-11,52.5888295,11.902694300000002
2020-08-12,52.588837,11.9026966
2020-08-13,52.58880550000001,11.902675
2020-08-14,52.5888205,11.902702099999999
2020-08-15,52.5888559,11.90267
2020-08-16,52.589216799999996,11.9021073
2020-08-17,52.5907348,11.8970508
2020-08-18,52.5907774,11.8970901
2020-08-19,52.586619999999996,11.9041217
