timestamp,location_lat,location_long
2020-06-07,50.458999999999996,8.573
2020-06-08,50.448,8.556000000000001
2020-06-09,50.453,8.532
2020-06-10,50.449,8.545
2020-06-11,50.452,8.543
2020-06-12,50.528,8.742
2020-06-13,50.501999999999995,8.474
2020-06-14,50.443000000000005,8.579
2020-06-15,50.442,8.512
2020-06-16,50.451,8.539
2020-06-17,50.49,8.463
2020-06-18,50.455,8.508
2020-06-19,50.443000000000005,8.568
2020-06-20,50.419,8.465
2020-06-21,50.438,8.538
2020-06-22,50.443999999999996,8.556000000000001
2020-06-23,50.446000000000005,8.54
2020-06-24,50.451,8.509
2020-06-25,50.442,8.513
2020-06-26,50.518,8.329
2020-06-27,50.457,8.524
2020-06-28,50.435,8.544
2020-06-29,50.422,8.558
2020-06-30,50.43899999999999,8.558
2020-07-01,50.409,9.34
2020-07-02,50.446000000000005,8.542
2020-07-03,50.44,8.543
2020-07-04,50.434,8.55
2020-07-05,50.406000000000006,8.443999999999999
2020-07-06,50.428000000000004,8.631
2020-07-07,50.448,8.568
2020-07-08,50.465,8.552999999999999
2020-07-09,50.442,8.535
2020-07-10,50.448,8.519
2020-07-11,50.443000000000005,8.536
2020-07-12,50.44,8.529
2020-07-13,50.442,8.543
2020-07-14,50.44,8.529
2020-07-15,50.457,8.479
2020-07-16,50.395,8.486
2020-07-17,50.397,8.568
2020-07-18,50.448,8.526
2020-07-19,50.433,8.525
2020-07-20,50.445,8.547
