timestamp,location_lat,location_long
2020-06-05,50.483000000000004,8.462
2020-06-06,50.413000000000004,8.558
2020-06-07,50.476000000000006,8.482999999999999
2020-06-08,50.621,7.438
2020-06-09,50.431999999999995,8.576
2020-06-10,50.441,8.542
2020-06-11,50.443000000000005,8.532
2020-06-12,50.441,8.527000000000001
2020-06-13,50.228,8.213
2020-06-14,50.445,8.539
2020-06-15,50.435,8.533999999999999
2020-06-16,50.43899999999999,8.49
2020-06-17,50.441,8.51
2020-06-18,50.413000000000004,8.937000000000001
2020-06-19,50.56,8.443999999999999
2020-06-20,50.388000000000005,8.431000000000001
2020-06-21,50.52,8.618
2020-06-22,50.428999999999995,8.526
2020-06-23,50.443000000000005,8.552
2020-06-24,50.431000000000004,8.532
2020-06-25,50.43899999999999,8.574
2020-06-26,50.435,8.538
2020-06-27,50.352,8.57
2020-06-28,50.45,8.511000000000001
2020-06-29,50.438,8.554
2020-06-30,50.428000000000004,8.536
2020-07-01,50.441,8.542
2020-07-02,50.433,8.56
2020-07-03,50.435,8.554
2020-07-04,50.438,8.533999999999999
2020-07-05,50.428999999999995,8.529
2020-07-06,50.467,8.567
2020-07-07,50.448,8.554
2020-07-08,50.449,8.564
2020-07-09,50.441,8.537
2020-07-10,50.47,8.562000000000001
2020-07-11,50.456,8.501
2020-07-12,50.448,8.567
2020-07-13,50.449,8.548
2020-07-14,50.443999999999996,8.532
2020-07-15,50.467,8.555
2020-07-16,50.446999999999996,8.456
2020-07-17,50.465,8.585
2020-07-18,50.433,8.541
2020-07-19,50.455,8.51
