timestamp,location_long,location_lat
2017-06-14,15.921,41.217
2017-06-16,15.635,41.169
2017-06-16,15.635,41.169
2017-06-16,15.627,41.273
2017-06-16,15.884,41.216
2017-06-16,15.627,41.273
2017-06-16,15.884,41.216
2017-06-16,15.998,41.223
2017-06-16,15.908,41.241
2017-06-16,16.112,41.224
2017-06-16,16.121,41.237
2017-06-16,16.112,41.224
2017-06-16,16.121,41.237
2017-06-18,16.044,41.301
2017-06-18,16.374,41.084
2017-06-18,16.044,41.301
2017-06-18,15.931,41.228
2017-06-18,15.931,41.228
2017-06-19,16.008,41.187
2017-06-19,16.008,41.187
2017-06-20,15.988,41.329
2017-06-20,16.127,41.179
2017-06-20,15.988,41.329
2017-06-20,16.127,41.179
2017-06-20,16.161,41.193
2017-06-20,16.152,41.191
2017-06-20,16.161,41.193
2017-06-20,16.152,41.191
2017-06-20,16.274,41.132
2017-06-22,15.953,41.225
2017-06-22,15.953,41.225
2017-06-22,15.91,41.252
2017-06-22,15.91,41.252
2017-06-22,15.918,41.24
2017-06-22,15.995,41.26
2017-06-22,15.776,41.191
2017-06-22,15.918,41.24
2017-06-22,15.995,41.26
2017-06-22,16.045,41.291
2017-06-22,16.047,41.229
2017-06-22,16.045,41.291
2017-06-22,16.047,41.229
2017-06-23,16.014,41.253
2017-06-23,16.014,41.253
2017-06-23,15.985,41.291
2017-06-23,15.985,41.284
2017-06-23,15.985,41.291
2017-06-23,15.985,41.284
2017-06-23,15.937,41.205
2017-06-24,15.937,41.205
2017-06-26,15.924,41.224
2017-06-26,15.921,41.217
2017-06-26,15.924,41.224
2017-06-26,15.92,41.215
2017-06-26,15.921,41.217
2017-06-26,15.928,41.23
2017-06-26,15.92,41.215
2017-06-26,15.926,41.213
2017-06-26,15.928,41.23
2017-06-26,15.926,41.213
2017-06-26,16.042,41.185
2017-06-28,15.952,41.234
2017-06-28,15.959,41.237
2017-06-28,15.952,41.234
2017-06-28,15.936,41.224
2017-06-28,15.959,41.237
2017-06-28,15.957,41.218
2017-06-28,15.936,41.224
2017-06-28,16.012,41.223
2017-06-28,15.957,41.218
2017-06-28,16.012,41.223
2017-06-28,15.995,41.207
2017-06-28,15.92,41.236
2017-06-28,15.986,41.197
2017-06-28,15.995,41.207
2017-06-28,15.967,41.186
2017-06-28,15.986,41.197
2017-06-28,15.967,41.186
2017-06-30,15.927,41.284
2017-06-30,15.876,41.352
2017-06-30,15.923,41.301
2017-06-30,15.927,41.284
2017-06-30,15.971,41.199
2017-06-30,15.97,41.2
2017-06-30,15.923,41.301
2017-06-30,15.956,41.215
2017-06-30,15.971,41.199
2017-06-30,15.97,41.2
2017-06-30,15.944,41.232
2017-06-30,15.956,41.215
2017-06-30,15.944,41.232
2017-06-30,15.904,41.134
2017-06-30,15.904,41.134
2017-06-30,15.804,41.114
2017-06-30,15.804,41.114
2017-06-30,15.781,41.111
2017-06-30,16.019,41.243
2017-06-30,15.781,41.111
2017-06-30,15.973,41.234
2017-06-30,16.019,41.243
2017-06-30,15.94,41.252
2017-06-30,15.973,41.234
2017-06-30,15.94,41.252
2017-06-30,15.957,41.236
2017-06-30,15.98,41.255
2017-06-30,15.957,41.236
2017-06-30,15.913,41.255
2017-06-30,15.98,41.255
2017-06-30,15.913,41.255
2017-07-02,15.85,41.174
2017-07-02,15.85,41.174
2017-07-02,16.018,41.205
2017-07-02,16.096,41.242
2017-07-02,16.096,41.237
2017-07-02,16.018,41.205
2017-07-02,16.096,41.242
2017-07-02,16.096,41.237
2017-07-02,15.934,41.231
2017-07-02,15.935,41.222
2017-07-02,15.934,41.231
2017-07-02,15.946,41.224
2017-07-02,15.935,41.222
2017-07-02,15.946,41.224
2017-07-04,15.92,41.217
2017-07-04,15.92,41.217
2017-07-05,15.879,41.241
2017-07-05,15.879,41.241
2017-07-05,15.897,41.224
2017-07-05,15.897,41.224
2017-07-05,15.985,41.219
2017-07-05,15.895,41.21
2017-07-05,15.895,41.211
2017-07-05,15.895,41.21
2017-07-05,15.895,41.211
2017-07-07,15.928,41.225
2017-07-07,15.894,41.216
2017-07-07,16.001,41.234
2017-07-07,15.901,41.229
2017-07-07,15.872,41.194
2017-07-07,15.933,41.222
2017-07-07,15.933,41.222
2017-07-08,15.811,41.248
2017-07-08,15.822,41.211
2017-07-08,15.811,41.248
2017-07-08,15.967,41.185
2017-07-08,15.822,41.211
2017-07-08,15.932,41.224
2017-07-08,15.967,41.185
2017-07-08,15.936,41.223
2017-07-08,15.932,41.224
2017-07-08,15.936,41.223
2017-07-08,15.924,41.232
2017-07-08,15.924,41.232
2017-07-08,15.946,41.231
2017-07-08,15.946,41.231
2017-07-09,15.782,41.059
2017-07-09,15.854,41.244
2017-07-09,15.854,41.244
2017-07-09,15.897,41.319
2017-07-09,15.902,41.335
2017-07-09,15.897,41.319
2017-07-09,15.943,41.206
2017-07-09,15.902,41.335
2017-07-09,15.95,41.242
2017-07-09,15.943,41.206
2017-07-09,15.95,41.242
2017-07-10,15.925,41.229
2017-07-10,15.959,41.224
2017-07-10,15.952,41.221
2017-07-10,15.925,41.229
2017-07-10,15.959,41.224
2017-07-10,15.952,41.221
2017-07-10,15.907,41.227
2017-07-10,15.925,41.225
2017-07-10,15.907,41.227
2017-07-10,15.935,41.224
2017-07-10,15.925,41.225
2017-07-10,15.935,41.224
2017-07-11,15.949,41.209
2017-07-11,16.021,41.226
2017-07-11,15.949,41.209
2017-07-11,15.857,41.242
2017-07-11,15.94,41.217
2017-07-11,15.896,41.236
2017-07-11,15.896,41.236
2017-07-11,15.972,41.241
2017-07-11,15.972,41.241
2017-07-12,15.929,41.229
2017-07-12,15.929,41.229
2017-07-12,15.919,41.225
2017-07-12,15.919,41.225
2017-07-13,15.917,41.228
2017-07-13,15.917,41.228
2017-07-13,15.941,41.202
2017-07-13,15.876,41.229
2017-07-13,15.874,41.228
2017-07-13,15.941,41.202
2017-07-13,15.876,41.229
2017-07-13,15.876,41.23
2017-07-13,15.874,41.228
2017-07-13,15.914,41.219
2017-07-13,15.876,41.23
2017-07-13,15.927,41.215
2017-07-13,15.914,41.219
2017-07-13,15.935,41.222
2017-07-13,15.927,41.215
2017-07-13,15.935,41.222
2017-07-14,15.936,41.225
2017-07-14,15.936,41.225
2017-07-15,15.899,41.262
2017-07-15,15.902,41.227
2017-07-15,15.932,41.225
2017-07-15,15.899,41.262
2017-07-15,15.902,41.227
2017-07-15,15.934,41.211
2017-07-15,15.932,41.225
2017-07-15,15.909,41.227
2017-07-15,15.909,41.226
2017-07-15,15.934,41.211
2017-07-15,15.932,41.225
2017-07-15,15.909,41.227
2017-07-15,15.909,41.226
2017-07-15,15.932,41.225
2017-07-15,15.936,41.234
2017-07-15,15.936,41.234
